product_name,product_url
Lenovo IdeaPad 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH9 2 in 1 Lapt...,https://www.flipkart.com/lenovo-ideapad-5-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-14irh9-2-1-laptop/p/itm0d1ffafece259?pid=COMH44PGW8HCAEFU&lid=LSTCOMH44PGW8HCAEFUZ5C5CP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_11&otracker=search&fm=organic&iid=en_bRU-W3NOE2bP6bTGkc4_uzB8bDOMlU9V9zVeyJRsrgRklbwWAzmSi0n6ht4SZOD9DuCHgZyZ0wFBqDFikkGthw891ypMzu4_aryI8_sihJ8%3D&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,https://www.flipkart.com/lenovo-thinkpad-e14-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-tp-gen-thin-light-laptop/p/itmbbd4542d7f75b?pid=COMGQRD7RWHUM9QH&lid=LSTCOMGQRD7RWHUM9QHQAU0RT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_12&otracker=search&fm=organic&iid=en_bRU-W3NOE2bP6bTGkc4_uzB8bDOMlU9V9zVeyJRsrgSDsxzai1MWkeBn-wXlmynmJqBzK4EZDg9AXK2rYAaC3BhTy0lUJ14SzoMSv_CzLF0%3D&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,https://www.flipkart.com/lenovo-loq-amd-ryzen-5-quad-core-7235hs-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ3FDVNVJU7&lid=LSTCOMHFYZ3FDVNVJU7JU0TVS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_13&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMHFYZ3FDVNVJU7.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A,https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxy3hn-a/p/itme2224b15220cd?pid=COMGFB2GWHPVFMJW&lid=LSTCOMGFB2GWHPVFMJWKVXDUX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=FkPickId_6bo%2Fb5g&srno=s_1_14&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMGFB2GWHPVFMJW.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Lenovo V14 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 ITL G2 Thin and Light ...,https://www.flipkart.com/lenovo-v14-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-itl-g2-thin-light-laptop/p/itm330ccb4eab074?pid=COMG6VRPCDUFX6X4&lid=LSTCOMG6VRPCDUFX6X4KK4QFL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_15&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMG6VRPCDUFX6X4.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Infinix Y3 Max Series Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,https://www.flipkart.com/infinix-y3-max-series-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itm6267fa4f35865?pid=COMH34U3GVC86EYT&lid=LSTCOMH34U3GVC86EYTYKPM55&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_16&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMH34U3GVC86EYT.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm61c6731491b62?pid=COMGSC4EBMZDMEPD&lid=LSTCOMGSC4EBMZDMEPD87RXWV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_17&otracker=search&fm=organic&iid=en_bRU-W3NOE2bP6bTGkc4_uzB8bDOMlU9V9zVeyJRsrgQmjmIizZPHblsWDoBezOsDh3KjSY5lR75EPn0uF9ISAn3Gaq_wzx4HJysDmGalzMk%3D&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and ...,https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-82xd003min-thin-light-laptop/p/itmdee369858debc?pid=COMGTYDAGSWYRJGW&lid=LSTCOMGTYDAGSWYRJGWSCFB1Z&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_18&otracker=search&fm=organic&iid=en_bRU-W3NOE2bP6bTGkc4_uzB8bDOMlU9V9zVeyJRsrgQGFNRkPyFsi1hz30RWxL2J7hykZ68HR5nfqcc7wr5cLuvN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) 14IGL7 Thin and Lig...,https://www.flipkart.com/lenovo-ideapad-1-intel-celeron-dual-core-n4020-8-gb-512-gb-ssd-windows-11-home-14igl7-thin-light-laptop/p/itm146632ae84dbc?pid=COMHFYZ3CN5WHUR8&lid=LSTCOMHFYZ3CN5WHUR8TZX65M&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_19&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMHFYZ3CN5WHUR8.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A,https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxw3hn-a/p/itmc2732c112aeb1?pid=COMGFB2GSG8EQXCQ&lid=LSTCOMGFB2GSG8EQXCQJWHH2F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_20&otracker=search&fm=organic&iid=da72de8d-2ee5-4d44-8baa-09be324580e8.COMGFB2GSG8EQXCQ.SEARCH&ppt=None&ppn=None&ssid=3ks03ia89c0000001735798592077&qH=c06ea84a1e3dc3c6
